b_id,BusinessID,Name,City,State,Stars,Latitude,Longitude
233,cESul2ojJOjadz-7BKB5eg,Amels,Pittsburgh,PA,4,40.3830261,-80.0153449
234,xUf11yTcoRagwNiJcY8GAA,McDonald's,Pittsburgh,PA,2,40.4273917,-80.0533614
235,hbFCv2Rginf9zjai-lKUNg,Sesame Inn Chinese Restaurant,Pittsburgh,PA,3.5,40.37965491,-80.04486434
236,vs3UrHaSnzFOxmFU2UAfxQ,China Gate,Pittsburgh,PA,2.5,40.357213,-80.0520951
237,6-rJjW6ITl5o_FliiNgZRA,Il Pizzaiolo,Pittsburgh,PA,4,40.380192,-80.044459
238,mPlWLIA4pkHMRtlQDm6UyQ,Little Tokyo,Pittsburgh,PA,4,40.3818121,-80.0444905
239,sa3xqElJEv97MazozLeszw,Mineo's Pizza House,Pittsburgh,PA,4,40.3798256,-80.0446104
240,MkrQV_nyxyC1F5ut5KxDMQ,Panera Bread,Mount Lebanon,PA,3.5,40.35735721,-80.05190134
241,jJfTh2O3M2Q716akd9Dr9w,The Saloon of Mt. Lebanon,Pittsburgh,PA,3,40.3821568,-80.0441272
242,9SPwF-vRgtuHxciFxv5YLA,Soba,Pittsburgh,PA,4,40.4571033,-79.9296345
243,Cy9XgM3ZG2jZ1ganvolb6Q,Umi,Pittsburgh,PA,4,40.4571033,-79.9296345
244,rgmptwPbBH1wLpiBHcbIhA,Harris Grill,Pittsburgh,PA,3.5,40.455955,-79.931338
245,i_nkxbd7feg44QkdbG05UA,The Elbow Room,Pittsburgh,PA,3,40.45165386,-79.93271784
246,vSZDiKiF8vf9zt_BcDL7GQ,William Penn Tavern,Pittsburgh,PA,3.5,40.45144522,-79.93373255
247,DkX3YoxhH4uADsgVgQThew,Cappy's Cafe,Pittsburgh,PA,3,40.45109,-79.9343681
248,sQWSHCIH_HUT4HUXaxDaBA,Bruegger's Bagels,Pittsburgh,PA,3,40.4507424,-79.9357149
249,rUQfZOengMpXFkLvJrNJ3g,The Inn on Negley,Pittsburgh,PA,4.5,40.453359,-79.931454
250,Oq5MyNxNi-xuXdPOWR9O_g,Doc's Place,Pittsburgh,PA,3,40.4509182,-79.9338159
251,xgK6AAhJ-cYBUCSaLzgTuw,Girasole Restaurant,Pittsburgh,PA,3.5,40.4511949,-79.9346096
252,Z-BI5HJmC2HcpiVuXwVM3A,La Feria,Pittsburgh,PA,4,40.451723,-79.932833
253,kxZIebwbpe_ddry6EKMdCg,Village Pizza Bar & Grill,Pittsburgh,PA,4,40.4504931,-79.9351109
254,TxKmAsKQjND5vbhBdUSyIA,P&G's Pamela's Diner,Pittsburgh,PA,4,40.45158284,-79.93286984
255,cmGR1HS9ms233roSllcglw,Crepes Parisiennes,Pittsburgh,PA,4,40.4516361,-79.9333919
256,rm1hBa1HPcLhUSwuincX2Q,Historic Sunnyledge Hotel of Shadyside,Pittsburgh,PA,3,40.44756131,-79.93733237
257,mXHBxHrAJPnPWnm_OKuZTQ,Wendy's,Pittsburgh,PA,2.5,40.45712665,-79.93779737
258,Q9BXMPu2HnRDMq9X_2rHrQ,China Palace,Pittsburgh,PA,3,40.450866,-79.933919
259,jeS38QWMVkA6S-4lMi1Frg,Walnut Grill,Pittsburgh,PA,3,40.4508247,-79.9334641
260,a9xP7sxbeGQo7HRfebhbnA,Wendy's,Pittsburgh,PA,1.5,40.3698173,-80.0317416
261,cwyq1QIa4fNISUap4PCs_A,Castle Place,Pittsburgh,PA,4,40.369991,-80.034378
262,MFtTSa1OTC0rFxBxpXzKfg,The Pizza,Pittsburgh,PA,3.5,40.360768,-80.0283874
263,q5g_zeAdwsZQp0p9GPnTJw,Nick's Pizza,Castle Shannon,PA,3,40.3695859,-80.0348341
264,R5juy1-LmtpHF1TMFArwRg,McDonald's,Pittsburgh,PA,3,40.368679,-80.0377139
265,lI-LWQETbT8RivEHt-7jJg,China Village,Pittsburgh,PA,4.5,40.3684469,-80.0130696
266,bg1e__l7Jh3oDhasW5KFvw,Burger King,Pittsburgh,PA,3.5,40.369751,-80.011672
267,jVVyiaDle64frINmX2hgqw,Jb's Pizza Place,Pittsburgh,PA,3.5,40.3822222,-79.9972062
268,L7KHl7v7g3gDxUEpAt9z-g,Royal Place Restaurant,Pittsburgh,PA,2,40.3793534,-80.0016027
269,7QBJDNVH6VPAStSvOM_lZA,Silver Palace Chinese Restaurant,Pittsburgh,PA,4,40.3773782,-80.0037775
270,hxWwXE1mqNuSghYBr5bLWg,Danny's Pizza,Pittsburgh,PA,4.5,40.3500069,-79.9763367
271,WrP8KeKTlWcjqQPj2DJKGQ,Thee Olde Place Inn,Pittsburgh,PA,4,40.3517314,-79.9612707
272,1QhIsblyEViEWc53FmxH_Q,Wendy's,Pittsburgh,PA,2.5,40.4869315,-79.8906324
273,#NAME?,Uncle Sam's Submarines,Pittsburgh,PA,3.5,40.48902301,-79.8926941
274,dwz55gqPZwSBD74yFFb27g,Tai Pei,Pittsburgh,PA,3,40.48765293,-79.88061636
275,31cEXlDSos9C7FNtwtQHIw,Taco Bell,Pittsburgh,PA,3.5,40.48746553,-79.89499144
276,rEpubmz577MOhpDmWPH1uw,Thai Place Restaurant,Pittsburgh,PA,3.5,40.4869455,-79.8857437
277,ufyh6h4GsR-RYY2lC_Iz7w,Starlite Lounge,Pittsburgh,PA,3,40.493969,-79.860283
278,9VtaTbTKVK9sQVy4j2RO-w,Bob's Garage,Pittsburgh,PA,3.5,40.4895782,-79.8723566
279,PFAOxw4Gl8gm7PGWvohCWg,Applebee's,Pittsburgh,PA,3,40.3903858,-80.0708968
280,xkrhaKM1YtiLEcorBI5zcQ,Demetrios Restaurant,Belmont,NC,3,35.24866677,-81.02124166
281,qm6yyQUe8Ln29NzDfWqxVA,Cherubs Cafe,Belmont,NC,5,35.2431236,-81.0381206
282,EZrCQtZxiEo1kkAYt2EQqw,Wendy's,Belmont,NC,3,35.253329,-81.027326
283,HPcrrz8uipPQyK-5zd6w9Q,Pizza Hut,Belmont,NC,2.5,35.2546334,-81.0277219
284,sPvUuYAF2a1LnYaw8iCm9A,Bojangles' Famous Chicken 'n Biscuits,Belmont,NC,4.5,35.2522548,-81.0432267
285,cbLaFQJOfzDy_TxMkPee9Q,White's Restaurant,Belmont,NC,4,35.24276419,-81.02815566
286,W-2Tuk4uWYm5BsdlWju8wg,The Captain's Cap,Belmont,NC,3.5,35.2534228,-81.0266346
287,Gz2bNUss7Y_dyy_lRtVGEw,Catawba Fountain & Grill,Belmont,NC,3.5,35.243155,-81.028482
288,c-Pa13Lq1eB0VwLVoyJ7lg,Sub Corral Sandwich Shop,Belmont,NC,2.5,35.25102657,-81.02532938
289,Ue9LjsXuWms-CMHMxqo3zQ,Papa John's Pizza,Belmont,NC,3.5,35.25420703,-81.04166005
290,vtJAnB4gBgTJKv3mOnOF_w,Taco Bell,Belmont,NC,4,35.252694,-81.041502
291,qJTHaHFKQIKXKX3I17Nw9w,McDonald's,Belmont,NC,2.5,35.2517326,-81.0431716
292,JkF2CPy63ivoK1FUqprQ7w,New China,Belmont,NC,3.5,35.2527471,-81.0422163
293,OkV0BMQxRRYJ5t5sbeU93A,Belmont Food & Beverage,Belmont,NC,3.5,35.2445503,-81.0374577
294,sJtGRBWYUj013nkFA4Hrdg,Tony's Pizza,Huntersville,NC,4.5,35.357556,-80.868144
295,qYuSoVBS_1i_btLzFefDeg,New York Pizza Express,Matthews,NC,3.5,35.084143,-80.697074
296,5vLVIomtminS_q8itJquEQ,Burger King,Matthews,NC,2,35.085443,-80.696968
297,CnuxQ4_7j9MKyQiO5YWsFA,McDonald's,Matthews,NC,1,35.001676,-80.668341
298,HlvPa_iypwt5RwUHl-Dz3g,Panda Chinese Restaurant,Matthews,NC,2.5,35.0263771,-80.7630454
299,2kCgC1VAEs3K8SJ86S6Fog,Papas Pizza To-Go,Matthews,NC,4,35.0264103,-80.7630602
300,2VuPoaFPktvtAqTX_Fzc-A,El Valle Mexican Restaurant,Mount Holly,NC,3,35.3035634,-81.0272196
301,sMqHQEFxgJiAixHdTiEqTA,Mr D's Pizza Palace,Mount Holly,NC,3.5,35.2895507,-81.019369
302,jyF0rwmQEIdDWVtP5vlf3w,The Brightstar Grill,Mount Holly,NC,4,35.2912262,-81.0241729
303,Z2ks3quiwbkMDY1sVDW9OQ,McDonald's,Mount Holly,NC,1.5,35.2889229,-81.020392
304,dFXkyOXaS1WXjBDiCcpwkw,China Two Mt Holly,Mount Holly,NC,4,35.2895919,-81.0172295
305,lX3XYcMWoRlHjrmkoGNefQ,TLC Wings & Grill,Pineville,NC,4,35.086948,-80.871878
306,ji0VxQpFQvzzYMy9fY5fvw,Sarku Japan,Pineville,NC,3,35.0822,-80.8772242
307,friprEn-aT_WmhmIF3pGmg,Firehouse Subs,Pineville,NC,4,35.0869866,-80.8717654
308,2_0P2AmSSFtPgddio0MgYA,Waldhorn Restaurant,Pineville,NC,4.5,35.076521,-80.882357
309,BO0zz8gort7o-6KuecIv3Q,Red Lobster,Pineville,NC,2.5,35.0866339,-80.87693
310,_Bz6YWNI5bi0gqQI4GLvqQ,Jason's Deli,Pineville,NC,4,35.0884041,-80.8789436
311,DLvH3Ck9R8fO_I89maDNIA,Captain D's,Pineville,NC,2.5,35.0891178,-80.8768827
312,SVKC_-gIQFkHElZ6bFsE6g,Buca di Beppo Italian Restaurant,Pineville,NC,2.5,35.08529006,-80.87984562
313,l2ynPEBj9S_yN9gjg32tBA,Taco Bell,Pineville,NC,3.5,35.084106,-80.878954
314,AUDuCSWYzzRP3H2w7TxtuQ,LongHorn Steakhouse,Pineville,NC,3.5,35.088633,-80.8770119
315,Bvj-UP9khEzuwDIW7eJNOg,Lone Star Steakhouse & Saloon,Pineville,NC,2.5,35.0883861,-80.8788478
316,Gw5POFxBRoJxN_ZYhk6lgQ,Bruegger's Bagels,Charlotte,NC,4,35.089035,-80.8670549
317,DE_11y6_vCmPBlbeYskh-Q,Applebee's,Pineville,NC,2.5,35.0857058,-80.8789517
318,4WsTFTH8GgnyFHwrH9nHzA,Olive Garden Italian Restaurant,Pineville,NC,3,35.086418,-80.877383
319,QMZe84KFyZy0IlCBb1v91A,Tony Roma's,Pineville,NC,3,35.0855733,-80.8809029
320,MMgjU4K0D9RLsb7BWEic4g,Domino's Pizza,Charlotte,NC,3,35.117183,-80.857545
321,PVooCeYIrp9E2rtrL4R98g,Kopper Kettle Restaurant,Pineville,NC,4.5,35.114191,-80.912923
322,D6sriF-ak-e5D_MTsPc3wg,Arby's,Pineville,NC,2.5,35.0912601,-80.8857292
323,5p3Tqyp19UowO0-dAFvxMw,China Buffet,Pineville,NC,3,35.08442,-80.884608
324,t7LwErjDk4yBpLzvoiVD9w,Burger King,Pineville,NC,2,35.0934565,-80.8773851
325,T1jYZFB_7cqdhuvzpxfFWQ,I Hop,Pineville,NC,3,35.085568,-80.884822
326,Zm9uQ4SYpZzUb3epDMeb7A,China Express Chinese Restaurant,Pineville,NC,4,35.082645,-80.885621
327,LT0AgHTpDifuHSXgyLmJwg,Green's Lunch,Charlotte,NC,3.5,35.228193,-80.846592
328,USdRzNk14UdjZWFgBJb0wA,McNinch House Restaurant,Charlotte,NC,4,35.231679,-80.8396248
329,ePP0Eqz8JKSbtdt2phiB4A,Alexander Michael's,Charlotte,NC,4.5,35.23361,-80.840783
330,ASwN3Ih0Eh1oH0npLbzVjA,Showmars Third Street,Charlotte,NC,3.5,35.2263469,-80.845804
331,Lt9o2RmacVY2L-IWLA8uTg,Morton's The Steakhouse,Charlotte,NC,4,35.22855967,-80.84527838
332,gpCtDCSXIoQx70cq9itfNA,Matt's Chicago Dog,Charlotte,NC,4,35.2240131,-80.8464728
333,-6JY1T0w4XETux5kGOj84g,Fox and Hound Smokehouse & Tavern,Charlotte,NC,3,35.228985,-80.839671
334,WuCcv_Dyd_1B_1-4jwK7sQ,R�_ R�� Irish Pub,Charlotte,NC,3.5,35.227987,-80.8414487
335,rT-iPtIXMKj3dTcl87lbOw,Soho Bistro,Charlotte,NC,3.5,35.227479,-80.8404319
336,vIXUw1cLG84-m8LzOg3f-w,Champions,Charlotte,NC,2.5,35.2279912,-80.843388
337,6eOtk-hsb6uz_5FTsb4tkA,The Sandwich Club,Charlotte,NC,3.5,35.2310911,-80.8381685
338,4glD2-evDFddHjQaEVpCPQ,Sushiya Japan,Charlotte,NC,4,35.0952753,-80.7791381
339,U_RvpPJNn24oWJo07x2j7w,City Tavern,Charlotte,NC,2.5,35.2284099,-80.8426239
340,ym9QwkmB5ZKTyj7q5huTDw,Rock Bottom Restaurant & Brewery,Charlotte,NC,3.5,35.2302318,-80.8394131
341,OkPX0a9PUrhr6oNgE_FB_w,Burger King,Charlotte,NC,2.5,35.2244979,-80.84104
342,QMX1ssofSveU3qhVAKLnXA,Fujiyama,Charlotte,NC,4,35.22533,-80.8461559
343,XzhsJecsCYj-Wc32zOWqmg,Simmons Restaurant,Charlotte,NC,3.5,35.2340477,-80.841786
344,9fxTX1uyyYF4ugx68AG2sg,Presto Bar & Grill,Charlotte,NC,3,35.230158,-80.8473
345,utyqO_IVBAN8ULZmi52XaA,China King,Charlotte,NC,3,35.225825,-80.846495
346,9XKIFRBT-UTglX3wBGPAAA,Bojangles' Famous Chicken 'n Biscuits,Charlotte,NC,4,35.2244979,-80.84104
347,df7cda6f5lMADGnoVHd8pg,Ratcliffe On The Green,Charlotte,NC,4,35.2240131,-80.8464728
348,Heon0PS3J4RGmMa-VflCuA,Salsarita's Fresh Cantina,Charlotte,NC,4,35.2264881,-80.8427103
349,#NAME?,Monticello Restaurant,Charlotte,NC,3.5,35.2288472,-80.8412724
350,mpDxBBGywUE6GRRKja3sBA,Mert's Heart & Soul,Charlotte,NC,3.5,35.2273178,-80.8401304
351,onv6-u283dEMVkFeAixYtw,Brevard Court Sundries,Charlotte,NC,3,35.22586,-80.846935
352,6ICGve6UyGPuLaGrKQBVuw,Jersey Mike's Subs,Charlotte,NC,4,35.226995,-80.844191
353,NTfUFk8GyOLL1uPbEO-pVg,Mimosa Grill,Charlotte,NC,4,35.224456,-80.84547
354,_CFgU43jk6pX1cm_Nc1vHw,Arthurs's At Wachovia,Charlotte,NC,4,35.223805,-80.844616
355,e8kqqWU9247Nn5VAF5sDkQ,Fuel Pizza Cafe,Charlotte,NC,2.5,35.227822,-80.8411478
356,SjsguOTm7kQ_B3QcfHH-3A,Showmars Government Center,Charlotte,NC,3.5,35.2216474,-80.8393449
357,z24h6ZYnZiWjlDTuLXG9jw,Luce Restaurant & Bar,Charlotte,NC,4,35.227822,-80.8411478
358,WYnveDiSEXLCeNkLZrXibQ,Phil's Deli New York Deli & Tavern,Charlotte,NC,3,35.2278131,-80.8414916
359,EwuvZCcVHkICgTbqCEjikA,Hartigan's Irish Pub,Charlotte,NC,3,35.2283983,-80.8547192
360,6SxAOEXHzNjWQMQ9Nnos3A,Phil's Tavern,Charlotte,NC,2.5,35.2278131,-80.8414916
361,kAid56AY_laxGYslMdsYJw,Brixx Wood Fired Pizza,Charlotte,NC,3.5,35.2274621,-80.8388937
362,CChwRoYVXA3QZulS8a6xOQ,The Capital Grille,Charlotte,NC,4.5,35.22831377,-80.8419989
363,T998Ez8h8CeZg1eNVbG77w,Graduate Food & Pub,Charlotte,NC,3.5,35.2275943,-80.8440182
364,t5l-H2KdY4MQgLDMENz9WQ,Stool Pigeons Coop & Grill,Charlotte,NC,3.5,35.2292799,-80.8424708
365,C9CF7p53Y0L5ErKRhhFhng,Savannah Red,Charlotte,NC,4,35.2279912,-80.843388
366,OOPBFViU0cl_GryJOEEUcg,Frankie's Italian Grille,Charlotte,NC,3.5,35.214505,-80.84581
367,-R7uChoaVzwNvPNMT1gOuw,Chicks Restaurant,Charlotte,NC,3.5,35.22533,-80.8461559
368,R6bBcQaHFHHpndTzMEHjXA,Ruby Tuesday Restaurant,Charlotte,NC,4,35.153816,-80.8249249
369,nkNdTqpv1m5GBKx8xrpluw,Arthur's At Belk,Charlotte,NC,4.5,35.153939,-80.8317551
370,LUylwiKNsS7_iumytRgAmw,Bruegger's Bagels,Charlotte,NC,3,35.176106,-80.799651
371,TLrX4FECQDFz-E45TI_9ow,LaVecchia's Seafood Grille,Charlotte,NC,3.5,35.227822,-80.8411478
372,e5J3s-xxs1S6PPHJhldBEA,Cosmos Cafe,Charlotte,NC,3,35.2278411,-80.8394745
373,DjnNu1sWHEJpNBnW7CSdzA,Quiznos Sub,Charlotte,NC,2.5,35.22533,-80.8461559
374,e2K0YQel5Fth0_vur2dN8w,Pizzeria Uno,Charlotte,NC,2.5,35.2246161,-80.8464246
375,qqVmZ3H7j06pcJFaSA4pcg,Tic Toc Diner & Catering,Charlotte,NC,4.5,35.230441,-80.838086
376,4-B5ou1FbGVjVEQd3FAoIA,Sub One Hoagie House,Charlotte,NC,4.5,35.2340477,-80.841786
377,Ak6ThDexfSFwoajgOpio8g,Reid's Fine Foods,Charlotte,NC,4,35.2281675,-80.8381937
378,eEMw81tZOYgW2xRX7o7W4g,Sonoma Bistro,Charlotte,NC,3,35.22777,-80.844182
379,WN-cvQpxRoqkcAg50fJaPw,China Queen Buffett,Charlotte,NC,2,35.2284099,-80.8426239
380,PowgfhnMrRKscqecHZdLzQ,Latorre's Restaurant,Charlotte,NC,4,35.2286689,-80.84241
381,376PDtBpGi74Os08TvCkhg,French Quarter,Charlotte,NC,3,35.225996,-80.847022
382,G5dIek0rXPTHlqlJpCNmpw,Aquavina,Charlotte,NC,3,35.2240131,-80.8464728
383,biNr0NdUU_dPXgWEhGJNZg,Wendy's,Charlotte,NC,1.5,35.229829,-80.9236452
384,v96eOvQGYHukDu_UWqNl4A,Gardenia Restaurant,Charlotte,NC,4,35.239174,-80.886314
385,#NAME?,Bellacino's Pizza and Grinders,Charlotte,NC,2.5,35.145665,-80.9303651
386,ePogmFFQkAy68Ne0VVUGBg,Chili's Grill & Bar,Charlotte,NC,2,35.2326781,-80.8460822
387,b856Q36EWKbwbm_XdJER8Q,Charlotte Cafe,Charlotte,NC,3,35.0952753,-80.7791381
388,wpFOZbONc7qUYz6YmBfKuQ,Sonny's BBQ,Charlotte,NC,3,35.1629379,-80.8865749
389,eaqJQP6bp7rQJQt5KqfvxQ,Blue Restaurant & Bar,Charlotte,NC,3.5,35.227392,-80.840592
390,hBscDTusN57Ai0SnkQK8Sg,Fujo,Charlotte,NC,3.5,35.2236883,-80.8443597
391,d4t1qlm-mjhBmDUdboq5Uw,Arby's,Charlotte,NC,3,35.2126019,-80.833598
392,CDH2dyRcJUDPM1xj4AD0lQ,Austin's Caribbean Cuisine,Charlotte,NC,4,35.211879,-80.833826
393,JgGpBGMAb1Nc2Z5jVIwZMA,Emperor Chinese Restaurant,Charlotte,NC,2,35.2120931,-80.8337738
394,L9D9xHVgCo71ZoO1ZBGOsQ,Adams 7th Street Market,Charlotte,NC,4,35.216101,-80.822107
395,uDoTFFud2mXE3VT1Jt9L5A,The Melting Pot,Charlotte,NC,4.5,35.206798,-80.8351239
396,FRYCe6Yc0rPzzloSWSsl1g,Art's Barbecue & Deli,Charlotte,NC,3.5,35.213685,-80.844951
397,MQnNtW1lHS-eid3QNUoUIw,Mama Ricotta's Restaurant,Charlotte,NC,4,35.2094516,-80.8355389
398,n2MTry6EWZKwDxxm9-povQ,Sub Station II,Charlotte,NC,4,35.2132244,-80.8182756
399,nuCgH96Tfe6CFXznvmKdhA,Maharani Indian Cuisine,Charlotte,NC,3,35.20664473,-80.83555698
400,MMNBgMQCdwyVoNaHg0h_QA,Cuisine Malaya,Charlotte,NC,3.5,35.2154777,-80.8285213
401,KT9EiMOGpAgFBwVG4GakNg,Wok Express Chinese Food,Charlotte,NC,3.5,35.2094947,-80.8355125
402,c9D0yUos-jGOZaUv7SgCFw,Jersey Mike's Subs,Charlotte,NC,3,35.2123711,-80.8171636
403,oYo5e7TUAYGRdx_0rjohww,Red Sea Restaurant & Bar,Charlotte,NC,4,35.21565386,-80.82829803
404,l3mzaesyc90rxXt2d4HpTg,Papa John's Pizza,Charlotte,NC,2.5,35.2123823,-80.8275676
405,8PsQqhrAH5uqJ7HODOmXYg,Showmars - Seventh Street,Charlotte,NC,3,35.212005,-80.817991
406,cibtubYc6gd8T6Y-nPPByw,Ho Ho Cherry House,Charlotte,NC,3.5,35.2123711,-80.8171636
407,nhPdxY-jbf-XVQ6Hq6qJPw,Snoop's Grill,Charlotte,NC,3.5,35.216323,-80.821777
408,G3EsKzy3i-CvrEDjZzTV0g,Fortune Cookie,Charlotte,NC,3.5,35.215975,-80.828428
409,hcExsJU0RQ137Nc6pasRsA,Pizza Hut,Charlotte,NC,2,35.206798,-80.8351239
410,TwwD5FQSe0vk1Ecp89HjEw,Carpe Diem,Charlotte,NC,4.5,35.2140739,-80.826589
411,jTGQUWGIVvL-aY03C5BEmw,Cajun Queen,Charlotte,NC,4,35.2145334,-80.8211257
412,YbqNbrnOEk2T0qIBbTivuQ,Chicken Box Cafe,Charlotte,NC,4,35.2544169,-80.80088
413,CE6TWiZ1hraCilyXIfxu4w,The Village,Charlotte,NC,4,35.2612535,-80.8187512
414,sXUMme0o3rS14edjipVN0w,Orient Express,Charlotte,NC,3.5,35.261082,-80.819237
415,X7VdashktoAExx5ksEBLXQ,Bodrick's Bar-B-Q Rib Tips,Charlotte,NC,3.5,35.2687693,-80.8378516
416,xLWe6cylMsYl_TtmC9wlXA,Burger King,Charlotte,NC,2,35.254958,-80.802188
417,nm6fSZhNrxbf8ZePK_X4fA,Fish & Chicken Corner,Charlotte,NC,2,35.253615,-80.804725
418,Au4_MxEizbOUYTtgqd0LCg,Golden Wok,Charlotte,NC,4,35.2158469,-80.883922
419,OigTHfCur-D8Ne-bV1ngOg,Ranch House,Charlotte,NC,3.5,35.234463,-80.933905
420,rpq5pRzrVPXt9wKm17LV7Q,Yorkmont Cafe,Charlotte,NC,2.5,35.1902768,-80.9304829
421,X-uPUUV7xPiKivsQzJD-wg,Burger King,Charlotte,NC,2,35.22047049,-80.94372502
422,MCFxbw9hQYejyvg59T44TA,The World Famous Open Kitchen,Charlotte,NC,2.5,35.229312,-80.863368
423,z2uFdzUyJniU4yysFJvSrQ,Floyd's Restaurant 1,Charlotte,NC,2,35.224855,-80.8961759
424,Uo2KWGChc_CBl6XsIvQVlg,Taco Bell,Charlotte,NC,4,35.242165,-80.888954
425,5yc3THt7S1wxXYcZ4uEmKQ,Captain D's,Charlotte,NC,3.5,35.240334,-80.885584
426,q52H04woL1Oy1CVrUQu3bg,McDonald's,Charlotte,NC,2,35.238401,-80.884618
427,xopQn_MCE8bSBOyhsj6pVw,Pizza Hut,Charlotte,NC,1.5,35.2440597,-80.8919965
428,xwQZW0571-QzEpQ4OjcC5g,Showmars,Charlotte,NC,3.5,35.236858,-80.882603
429,URkv8wB2g6peiTiEaVY0Lg,Chicken King,Charlotte,NC,3.5,35.210945,-80.906475
430,P4r-LsB1ldgvlgli40Yu-Q,McDonald's,Charlotte,NC,2,35.228855,-80.923791
431,crKd3Kf3YYP8znwoMvcA-g,Niko's Grill,Charlotte,NC,3.5,35.221112,-80.920249
432,tw3wtf5ou5TcuIvidn3cOQ,Carolina Family Restaurant,Charlotte,NC,4,35.228524,-80.914573
433,M89wkxqAcXuVMtWh91BIjg,Mr G's,Charlotte,NC,4,35.2137529,-80.927661
434,giv6uBI98vnyB3rVi0mM6w,Church's Chicken,Charlotte,NC,2.5,35.224182,-80.898492
435,diPvh48CJsNW0hsf9981ZA,Beauregards,Charlotte,NC,3,35.24309,-80.889326
436,1AXQja1QV47FGU0Jp0CSxw,Bojangles' Famous Chicken 'n Biscuits,Charlotte,NC,3.5,35.2289881,-80.9258677
437,xP-6TN10JA_7C6-V1-JOEQ,Waffle House,Charlotte,NC,3.5,35.2348254,-80.920439
438,6Re0uCzZeFxVUo8R9eqqXw,Wendy's,Charlotte,NC,1,35.2461023,-80.8932396
439,cpxwd_iFG3Oh1LUMJn0rOQ,Bar-B-Q King,Charlotte,NC,3.5,35.2244824,-80.8891373
440,rKe_bNOK1VlSbO-A6m0gvw,Chicken King Restaurant,Charlotte,NC,2,35.2568915,-80.8967481
441,DNr2McGXQLleQkJ0zaCBHQ,Cicis,Charlotte,NC,2.5,35.090291,-80.869206
442,4kM-mP7z1nP015R2Tlz1Tw,McDonald's,Charlotte,NC,2.5,35.14974032,-80.83334148
443,wtUaFgHGHnopdYh5m-a25Q,Burger King,Charlotte,NC,2.5,35.14899466,-80.83001018
444,ZNeCNP1DZ6hRIpT0q-p6Kg,Harper's ToGoGo,Charlotte,NC,4,35.148191,-80.831604
445,hIQRiE3UsYH7UsrsDwJwLA,Harper's Restaurant,Charlotte,NC,3,35.1481072,-80.8318174
446,ON-DoD4En7AdUIXVhTG5hg,Nick's Cafe,Charlotte,NC,3.5,35.149547,-80.836587
447,WkD7OrSIHLzgOQo9wQHu-A,Rusty's Deli & Grille,Charlotte,NC,4,35.11696593,-80.85756811
448,CxGK5_GoIhG9798zYPsvfA,Monterrey,Charlotte,NC,3.5,35.089838,-80.868412
449,IKUVWL75eSoC71G2fBphmA,Taipei South,Charlotte,NC,4,35.0929099,-80.8592146
450,Y_OeiGhTm6ZEfZ1UQgM_wA,Musashi Japanese Restaurant,Charlotte,NC,4,35.0922425,-80.8589524
451,kv-luwyaJYF3yCk2__-27g,Burger King Restaurant,Charlotte,NC,2.5,35.055205,-80.8473547
452,4CPrhBc4Ado90fj7PG6jrA,P.F. Chang's,Charlotte,NC,3,35.14656902,-80.82711071
453,1gKBusJMk66ypwEKF0vOAA,Palm Restaurant,Charlotte,NC,4,35.1468168,-80.8277649
454,s-cFWOk9LXXZCrm4lKpjEg,Baoding,Charlotte,NC,4,35.1473609,-80.833041
455,UzMMpUFwJhwUkHOyeXeWsQ,Original Pancake House,Charlotte,NC,4,35.14839312,-80.83341645
456,KLYI39LFvsPzS_2-j9qgIA,Showmars Emerywood,Charlotte,NC,3,35.157022,-80.875422
457,3uhvCZnMzRcV7Cg-BDLkfA,Shanghai Restaurant,Charlotte,NC,4,35.117274,-80.856801
458,o0AplKb5Mn-FSs35nScn8g,Papa John's Pizza,Charlotte,NC,2.5,35.1195467,-80.879758
459,BOp3jcpYy31M85H1DLnEEw,Upstream,Charlotte,NC,4,35.145671,-80.825569
460,Lw-01HQDswygHvAZfwkpxA,Showmars - Park Cedar,Charlotte,NC,4.5,35.093967,-80.865522
461,AvVRPaKoiYl1lrP8Voi0Fw,Papa John's Pizza,Charlotte,NC,3,35.170856,-80.745702
462,UFvogJEUiLSJwyx2LSz2uQ,Kabob House,Charlotte,NC,3,35.172028,-80.746801
463,90ZdW5Hq-QHKFxLsO3T5FA,Island Grocery,Charlotte,NC,3.5,35.2039919,-80.7462014
464,dYW2bONI4ctcpc7d-Wk9Vw,McDonald's,Charlotte,NC,2.5,35.183472,-80.756938
465,RT-0cJb_8-WYhRuCfKxDjw,China Jade,Charlotte,NC,2.5,35.2029012,-80.7531859
466,KQqkkg5jaxIbdMIG4MJCIw,Sunrise Restaurant,Charlotte,NC,4,35.2024722,-80.7358131
467,AL259yRTSk5jQp6C4tjSiA,Don Pedro Mexican Restaurant,Charlotte,NC,4,35.187819,-80.757383
468,o9aeTDq7cOkqv_zzPPIMqw,Wendy's,Charlotte,NC,2,35.1796815,-80.7536019
469,dvRLvL3naAkkQtlTz0iI-Q,Bojangles' Famous Chicken 'n Biscuits,Charlotte,NC,2.5,35.184415,-80.7563629
470,rD5XQKYlMLA383nep4NrGA,KFC,Charlotte,NC,1.5,35.2025,-80.7353
471,Lom8K4ZK5LIlRe2ZO90s9w,Chin Chin,Charlotte,NC,2.5,35.201622,-80.736859
472,CESMPxEWnj42f4nTXV3_yw,Ted's Restaurant,Charlotte,NC,3.5,35.152222,-80.745487
