,b_id,Category1,Category2,Category3,Category4,Category5,Category6,Category7
736,8406,3,14,1,17,0,0,0
737,8979,3,1,27,34,0,0,0
738,21410,2,0,0,0,0,0,0
739,8624,6,0,0,0,0,0,0
740,22784,8,0,0,0,0,0,0
741,8483,40,26,34,0,0,0,0
742,5302,8,0,0,0,0,0,0
743,6843,2,0,0,0,0,0,0
744,7265,10,0,0,0,0,0,0
745,10612,31,0,0,0,0,0,0
746,15672,8,0,0,0,0,0,0
747,2401,6,14,0,0,0,0,0
748,17333,40,2,0,0,0,0,0
749,21697,18,14,4,0,0,0,0
750,3588,16,7,0,0,0,0,0
751,6770,40,7,0,0,0,0,0
752,19335,18,0,0,0,0,0,0
753,16347,6,0,0,0,0,0,0
754,23554,24,4,0,0,0,0,0
755,2902,25,0,0,0,0,0,0
756,2375,16,24,4,0,0,0,0
757,22723,21,0,0,0,0,0,0
758,10613,2,0,0,0,0,0,0
759,15476,31,0,0,0,0,0,0
760,2717,3,7,1,35,0,0,0
761,8105,3,7,1,19,35,0,0
762,7062,11,0,0,0,0,0,0
763,23582,3,1,0,0,0,0,0
764,11769,3,10,7,1,35,0,0
765,17178,16,0,0,0,0,0,0
766,2767,19,0,0,0,0,0,0
767,5434,3,0,0,0,0,0,0
768,24179,3,1,27,0,0,0,0
769,5790,10,0,0,0,0,0,0
770,16094,13,0,0,0,0,0,0
771,12583,31,0,0,0,0,0,0
772,20519,9,10,5,0,0,0,0
773,15371,9,0,0,0,0,0,0
774,10630,3,0,0,0,0,0,0
775,15354,10,6,0,0,0,0,0
776,12049,23,0,0,0,0,0,0
777,16192,3,21,1,0,0,0,0
778,5611,3,0,0,0,0,0,0
779,5976,29,0,0,0,0,0,0
780,6039,6,0,0,0,0,0,0
781,26295,2,0,0,0,0,0,0
782,13869,2,0,0,0,0,0,0
783,6892,3,1,35,0,0,0,0
784,23154,3,6,1,0,0,0,0
785,17233,10,6,24,0,0,0,0
786,20295,7,0,0,0,0,0,0
787,7874,12,38,13,0,0,0,0
788,12383,7,0,0,0,0,0,0
789,21910,23,0,0,0,0,0,0
790,11694,30,0,0,0,0,0,0
791,5451,32,10,11,5,0,0,0
792,17695,32,11,5,0,0,0,0
793,9244,25,0,0,0,0,0,0
794,8535,22,12,38,0,0,0,0
795,3905,8,13,0,0,0,0,0
796,10510,9,0,0,0,0,0,0
797,12431,3,7,1,24,35,0,0
798,4878,7,0,0,0,0,0,0
799,1972,2,0,0,0,0,0,0
800,945,9,5,4,0,0,0,0
801,23463,23,0,0,0,0,0,0
802,26422,10,4,0,0,0,0,0
803,1883,10,5,4,0,0,0,0
804,4042,28,21,0,0,0,0,0
805,22323,9,3,1,17,0,0,0
806,6055,28,21,0,0,0,0,0
807,7789,15,0,0,0,0,0,0
808,2725,7,0,0,0,0,0,0
809,2948,3,0,0,0,0,0,0
810,17594,9,0,0,0,0,0,0
811,14339,32,20,5,0,0,0,0
812,19654,14,0,0,0,0,0,0
813,11532,3,0,0,0,0,0,0
814,20580,31,0,0,0,0,0,0
815,16336,3,10,1,27,0,0,0
816,2198,3,1,17,19,0,0,0
817,4129,3,0,0,0,0,0,0
818,557,3,6,1,17,0,0,0
819,931,3,1,27,0,0,0,0
820,4195,18,0,0,0,0,0,0
821,12023,7,0,0,0,0,0,0
822,12799,32,5,0,0,0,0,0
823,7727,7,19,0,0,0,0,0
824,2841,28,21,0,0,0,0,0
825,3896,18,0,0,0,0,0,0
826,5955,5,26,34,0,0,0,0
827,11912,28,21,0,0,0,0,0
828,214,3,1,27,0,0,0,0
829,9785,26,34,0,0,0,0,0
830,17537,16,0,0,0,0,0,0
831,20671,8,0,0,0,0,0,0
832,20669,31,0,0,0,0,0,0
833,3593,9,3,1,17,0,0,0
834,1125,7,21,0,0,0,0,0
835,2825,29,0,0,0,0,0,0
836,14101,22,13,0,0,0,0,0
837,17324,8,0,0,0,0,0,0
838,24506,23,0,0,0,0,0,0
839,11761,16,0,0,0,0,0,0
840,11774,8,0,0,0,0,0,0
841,5874,12,13,0,0,0,0,0
842,167,15,0,0,0,0,0,0
843,18984,9,0,0,0,0,0,0
844,7949,4,0,0,0,0,0,0
845,10333,23,34,0,0,0,0,0
846,25470,6,0,0,0,0,0,0
847,19245,23,0,0,0,0,0,0
848,1461,12,13,0,0,0,0,0
849,7466,10,5,19,0,0,0,0
850,17305,3,0,0,0,0,0,0
851,12919,23,0,0,0,0,0,0
852,13498,10,30,0,0,0,0,0
853,5762,9,22,3,1,0,0,0
854,11234,18,29,38,0,0,0,0
855,836,3,1,17,0,0,0,0
856,7811,22,8,0,0,0,0,0
857,6205,3,2,1,0,0,0,0
858,11706,31,0,0,0,0,0,0
859,22891,31,0,0,0,0,0,0
860,22945,18,0,0,0,0,0,0
861,8171,3,7,41,1,0,0,0
862,23320,11,16,4,0,0,0,0
863,15712,26,0,0,0,0,0,0
864,15356,6,4,0,0,0,0,0
865,4317,10,0,0,0,0,0,0
866,22476,28,21,0,0,0,0,0
867,14254,14,0,0,0,0,0,0
868,4522,6,0,0,0,0,0,0
869,20649,29,26,0,0,0,0,0
870,8703,7,0,0,0,0,0,0
871,22947,32,5,26,0,0,0,0
872,5485,10,25,19,0,0,0,0
873,23134,18,6,0,0,0,0,0
874,17282,10,11,0,0,0,0,0
875,21763,6,37,0,0,0,0,0
876,16740,10,0,0,0,0,0,0
877,452,22,8,40,0,0,0,0
878,25479,10,24,4,0,0,0,0
879,20497,9,3,1,0,0,0,0
880,14405,18,0,0,0,0,0,0
881,10723,3,0,0,0,0,0,0
882,3497,23,42,34,0,0,0,0
883,5665,18,0,0,0,0,0,0
884,18913,7,0,0,0,0,0,0
885,1120,20,5,4,0,0,0,0
886,5497,25,0,0,0,0,0,0
887,19059,16,24,4,0,0,0,0
888,25330,11,0,0,0,0,0,0
889,22641,3,2,1,0,0,0,0
890,3081,9,3,1,0,0,0,0
891,9248,19,0,0,0,0,0,0
892,19139,9,0,0,0,0,0,0
893,9838,39,0,0,0,0,0,0
894,6130,15,19,0,0,0,0,0
895,7436,12,13,0,0,0,0,0
896,23921,22,10,6,0,0,0,0
897,23856,12,13,0,0,0,0,0
898,23256,24,4,0,0,0,0,0
899,4893,3,7,1,35,0,0,0
900,5975,19,0,0,0,0,0,0
901,16119,13,0,0,0,0,0,0
902,14468,18,0,0,0,0,0,0
903,5960,2,0,0,0,0,0,0
904,22232,10,1,0,0,0,0,0
905,1741,2,0,0,0,0,0,0
906,20914,21,36,42,0,0,0,0
907,14283,20,43,5,26,0,0,0
908,8330,7,4,0,0,0,0,0
909,21419,21,0,0,0,0,0,0
910,22179,3,5,1,27,44,0,0
911,8029,29,0,0,0,0,0,0
912,24966,3,1,35,0,0,0,0
913,5910,28,21,0,0,0,0,0
914,11862,28,7,21,0,0,0,0
915,1648,2,0,0,0,0,0,0
916,26266,3,1,42,0,0,0,0
917,21943,9,18,3,1,0,0,0
918,3704,10,0,0,0,0,0,0
919,18749,3,7,1,35,0,0,0
920,10365,29,0,0,0,0,0,0
921,16518,5,0,0,0,0,0,0
922,1211,19,0,0,0,0,0,0
923,6352,2,0,0,0,0,0,0
924,18901,23,0,0,0,0,0,0
925,22445,9,1,0,0,0,0,0
926,17605,9,21,0,0,0,0,0
927,24117,18,5,44,0,0,0,0
928,7798,4,0,0,0,0,0,0
929,14650,31,0,0,0,0,0,0
930,18518,10,0,0,0,0,0,0
931,4675,3,0,0,0,0,0,0
932,19984,8,5,0,0,0,0,0
933,16758,12,0,0,0,0,0,0
934,4354,5,0,0,0,0,0,0
935,12503,23,0,0,0,0,0,0
936,16225,3,10,6,41,1,0,0
937,7915,25,0,0,0,0,0,0
938,16449,8,0,0,0,0,0,0
939,1452,5,21,36,0,0,0,0
940,1048,30,0,0,0,0,0,0
941,23407,43,5,0,0,0,0,0
942,21323,9,7,0,0,0,0,0
943,2842,9,0,0,0,0,0,0
944,10432,10,11,0,0,0,0,0
945,5296,4,0,0,0,0,0,0
946,7308,2,0,0,0,0,0,0
947,24894,2,0,0,0,0,0,0
948,3512,11,20,5,0,0,0,0
949,14250,11,19,0,0,0,0,0
950,12193,36,0,0,0,0,0,0
951,6060,9,13,0,0,0,0,0
952,5663,25,0,0,0,0,0,0
953,5008,15,19,0,0,0,0,0
954,2518,12,0,0,0,0,0,0
955,13241,6,0,0,0,0,0,0
956,14350,12,0,0,0,0,0,0
957,4073,16,43,5,0,0,0,0
958,6149,7,0,0,0,0,0,0
959,8147,9,10,0,0,0,0,0
960,20322,4,0,0,0,0,0,0
961,5704,9,0,0,0,0,0,0
962,12427,9,0,0,0,0,0,0
963,26143,15,0,0,0,0,0,0
964,318,3,7,1,24,35,0,0
965,19924,10,0,0,0,0,0,0
966,9456,28,36,0,0,0,0,0
967,7491,3,7,1,0,0,0,0
968,11278,3,0,0,0,0,0,0
969,10281,3,7,1,0,0,0,0
970,4507,22,0,0,0,0,0,0
971,19823,9,3,1,0,0,0,0
972,12124,6,2,0,0,0,0,0
973,17329,2,0,0,0,0,0,0
974,2008,2,0,0,0,0,0,0
975,17996,26,0,0,0,0,0,0
976,17632,3,1,17,0,0,0,0
977,2446,3,41,1,0,0,0,0
978,10663,8,31,0,0,0,0,0
979,6940,1,0,0,0,0,0,0
980,516,26,0,0,0,0,0,0
981,17184,3,1,0,0,0,0,0
982,5207,8,0,0,0,0,0,0
983,4914,29,12,13,0,0,0,0
984,8342,7,0,0,0,0,0,0
985,12306,9,6,4,0,0,0,0
986,11903,7,21,0,0,0,0,0
987,892,9,0,0,0,0,0,0
988,1342,8,0,0,0,0,0,0
989,8195,21,36,0,0,0,0,0
990,23069,9,0,0,0,0,0,0
991,3003,3,0,0,0,0,0,0
992,10585,3,12,41,1,13,0,0
993,11655,5,24,44,23,0,0,0
994,5578,5,4,0,0,0,0,0
995,22976,12,13,0,0,0,0,0
996,18167,15,0,0,0,0,0,0
997,5893,9,10,21,0,0,0,0
998,24683,18,0,0,0,0,0,0
999,17686,19,0,0,0,0,0,0
1000,6477,3,1,17,0,0,0,0
1001,823,19,0,0,0,0,0,0
1002,24415,22,13,0,0,0,0,0
1003,17153,11,45,0,0,0,0,0
1004,7676,3,1,27,0,0,0,0
1005,1684,2,0,0,0,0,0,0
1006,1542,18,0,0,0,0,0,0
1007,11499,29,0,0,0,0,0,0
1008,8201,3,0,0,0,0,0,0
1009,8616,38,0,0,0,0,0,0
1010,6140,6,0,0,0,0,0,0
1011,11420,12,13,0,0,0,0,0
1012,15611,9,10,20,5,0,0,0
1013,6370,7,0,0,0,0,0,0
1014,4505,3,1,17,0,0,0,0
1015,13034,22,13,0,0,0,0,0
1016,17274,6,5,0,0,0,0,0
1017,11989,7,19,0,0,0,0,0
1018,5079,23,0,0,0,0,0,0
1019,23686,18,15,0,0,0,0,0
1020,5135,37,0,0,0,0,0,0
1021,26514,3,1,24,0,0,0,0
1022,17094,9,3,1,0,0,0,0
1023,4065,7,0,0,0,0,0,0
1024,14526,10,0,0,0,0,0,0
1025,4949,7,15,0,0,0,0,0
1026,5107,9,0,0,0,0,0,0
1027,23460,9,3,11,1,35,0,0
1028,5645,3,7,1,35,0,0,0
1029,6064,8,23,0,0,0,0,0
1030,5148,22,12,13,0,0,0,0
1031,6807,34,0,0,0,0,0,0
1032,19885,6,37,24,0,0,0,0
1033,3250,3,6,1,0,0,0,0
1034,2833,23,0,0,0,0,0,0
1035,8599,18,0,0,0,0,0,0
1036,10346,3,10,7,41,1,0,0
1037,3998,18,19,0,0,0,0,0
1038,4860,23,0,0,0,0,0,0
1039,19637,24,4,0,0,0,0,0
1040,8639,30,0,0,0,0,0,0
1041,2877,3,1,0,0,0,0,0
1042,3738,28,7,4,0,0,0,0
1043,12032,30,0,0,0,0,0,0
1044,5479,15,19,0,0,0,0,0
1045,7668,15,19,0,0,0,0,0
1046,7557,29,24,34,0,0,0,0
1047,15357,3,0,0,0,0,0,0
1048,24100,6,0,0,0,0,0,0
1049,1077,16,5,4,0,0,0,0
1050,5298,2,0,0,0,0,0,0
1051,5674,26,0,0,0,0,0,0
1052,5244,8,0,0,0,0,0,0
1053,1004,15,19,0,0,0,0,0
1054,18298,32,43,5,38,0,0,0
1055,24549,10,5,4,0,0,0,0
1056,4689,8,0,0,0,0,0,0
1057,9156,16,4,0,0,0,0,0
1058,20633,6,5,24,0,0,0,0
1059,22455,22,0,0,0,0,0,0
1060,218,7,0,0,0,0,0,0
1061,21947,18,12,0,0,0,0,0
1062,8386,22,0,0,0,0,0,0
1063,18080,3,7,1,35,0,0,0
1064,5604,11,0,0,0,0,0,0
1065,7821,13,0,0,0,0,0,0
1066,18018,9,21,34,0,0,0,0
1067,19587,9,22,8,0,0,0,0
1068,7679,23,0,0,0,0,0,0
1069,9280,32,10,5,0,0,0,0
1070,20852,2,0,0,0,0,0,0
1071,17683,9,3,1,35,0,0,0
1072,5275,9,3,1,27,17,0,0
1073,12373,6,0,0,0,0,0,0
1074,512,9,0,0,0,0,0,0
1075,20177,14,4,0,0,0,0,0
1076,5046,33,0,0,0,0,0,0
1077,17673,9,0,0,0,0,0,0
1078,15669,2,0,0,0,0,0,0
1079,5033,2,0,0,0,0,0,0
1080,15623,31,0,0,0,0,0,0
1081,5524,19,0,0,0,0,0,0
1082,13393,9,0,0,0,0,0,0
1083,8464,24,4,0,0,0,0,0
1084,3478,3,0,0,0,0,0,0
1085,5579,9,0,0,0,0,0,0
1086,20547,11,20,5,0,0,0,0
1087,23119,6,0,0,0,0,0,0
1088,15326,1,0,0,0,0,0,0
1089,14123,8,0,0,0,0,0,0
1090,8684,15,0,0,0,0,0,0
1091,7694,9,3,6,1,17,0,0
1092,25475,15,0,0,0,0,0,0
1093,4887,8,15,0,0,0,0,0
1094,14485,2,0,0,0,0,0,0
1095,112,9,0,0,0,0,0,0
1096,7070,2,0,0,0,0,0,0
1097,24185,7,0,0,0,0,0,0
1098,25319,2,0,0,0,0,0,0
1099,9155,36,0,0,0,0,0,0
1100,6457,8,0,0,0,0,0,0
1101,1666,12,13,0,0,0,0,0
1102,5862,18,0,0,0,0,0,0
1103,7369,42,34,0,0,0,0,0
1104,19295,21,36,0,0,0,0,0
1105,8302,8,23,0,0,0,0,0
1106,15814,5,0,0,0,0,0,0
1107,16950,6,0,0,0,0,0,0
1108,2449,7,15,0,0,0,0,0
1109,5431,8,0,0,0,0,0,0
1110,24292,12,13,0,0,0,0,0
1111,12235,10,24,4,0,0,0,0
1112,24149,10,11,0,0,0,0,0
1113,19252,9,0,0,0,0,0,0
1114,8585,29,8,0,0,0,0,0
1115,5117,7,0,0,0,0,0,0
1116,24284,15,0,0,0,0,0,0
1117,19281,10,30,0,0,0,0,0
1118,8626,7,0,0,0,0,0,0
1119,11114,10,0,0,0,0,0,0
1120,8627,6,0,0,0,0,0,0
1121,8124,13,0,0,0,0,0,0
1122,237,7,0,0,0,0,0,0
1123,6307,3,0,0,0,0,0,0
1124,22663,21,36,42,0,0,0,0
1125,4762,12,13,0,0,0,0,0
1126,12577,3,1,15,19,0,0,0
1127,12184,10,25,0,0,0,0,0
1128,8413,8,12,13,0,0,0,0
1129,19403,16,4,0,0,0,0,0
1130,17459,10,0,0,0,0,0,0
1131,2933,7,0,0,0,0,0,0
1132,4539,10,0,0,0,0,0,0
1133,20402,19,0,0,0,0,0,0
1134,12557,4,0,0,0,0,0,0
1135,7565,18,38,0,0,0,0,0
1136,17100,12,0,0,0,0,0,0
1137,18468,3,1,0,0,0,0,0
1138,20922,3,1,0,0,0,0,0
1139,25367,45,2,0,0,0,0,0
1140,14484,7,0,0,0,0,0,0
1141,1304,11,0,0,0,0,0,0
1142,1808,9,10,30,0,0,0,0
1143,18146,2,0,0,0,0,0,0
1144,4309,2,0,0,0,0,0,0
1145,1555,40,7,0,0,0,0,0
1146,13061,21,0,0,0,0,0,0
1147,5821,2,0,0,0,0,0,0
1148,1055,2,0,0,0,0,0,0
1149,23505,2,0,0,0,0,0,0
1150,20041,3,1,0,0,0,0,0
1151,11468,18,8,0,0,0,0,0
1152,5428,12,13,0,0,0,0,0
1153,22762,23,0,0,0,0,0,0
1154,11954,36,0,0,0,0,0,0
1155,13807,10,11,20,5,0,0,0
1156,9580,3,1,27,0,0,0,0
1157,5669,11,0,0,0,0,0,0
1158,16908,2,0,0,0,0,0,0
1159,9371,39,25,0,0,0,0,0
1160,11536,2,0,0,0,0,0,0
1161,5410,12,13,0,0,0,0,0
1162,15703,9,3,1,35,0,0,0
1163,20621,28,21,0,0,0,0,0
1164,26157,18,6,4,0,0,0,0
1165,17860,4,0,0,0,0,0,0
1166,23799,26,21,0,0,0,0,0
1167,14215,10,0,0,0,0,0,0
1168,7633,7,0,0,0,0,0,0
1169,2945,36,0,0,0,0,0,0
1170,11506,8,0,0,0,0,0,0
1171,4096,2,0,0,0,0,0,0
1172,13916,14,0,0,0,0,0,0
1173,18816,22,0,0,0,0,0,0
1174,5535,29,0,0,0,0,0,0
1175,6312,6,0,0,0,0,0,0
1176,7638,3,1,19,0,0,0,0
1177,18896,12,0,0,0,0,0,0
1178,20732,3,6,1,0,0,0,0
1179,793,9,0,0,0,0,0,0
1180,5036,7,0,0,0,0,0,0
1181,4487,36,34,0,0,0,0,0
1182,5610,10,0,0,0,0,0,0
1183,17,6,0,0,0,0,0,0
1184,11201,3,41,1,0,0,0,0
1185,14614,9,3,1,34,0,0,0
1186,24045,3,0,0,0,0,0,0
1187,1813,11,0,0,0,0,0,0
1188,6076,2,0,0,0,0,0,0
1189,9589,26,34,0,0,0,0,0
1190,12459,1,0,0,0,0,0,0
1191,11937,10,0,0,0,0,0,0
1192,12513,22,13,0,0,0,0,0
1193,18948,3,21,1,35,0,0,0
1194,16494,21,0,0,0,0,0,0
1195,17161,3,1,17,0,0,0,0
1196,21835,10,11,0,0,0,0,0
1197,3343,16,4,0,0,0,0,0
1198,1882,4,0,0,0,0,0,0
1199,22043,22,0,0,0,0,0,0
1200,766,8,0,0,0,0,0,0
1201,19515,3,14,1,17,0,0,0
1202,4504,40,7,0,0,0,0,0
1203,9144,8,0,0,0,0,0,0
1204,10983,3,1,35,0,0,0,0
1205,11680,12,13,0,0,0,0,0
1206,5677,3,45,2,1,0,0,0
1207,20491,2,24,15,0,0,0,0
1208,8176,2,0,0,0,0,0,0
1209,21848,9,0,0,0,0,0,0
1210,4494,36,0,0,0,0,0,0
1211,16527,12,13,0,0,0,0,0
1212,20471,2,0,0,0,0,0,0
1213,12153,9,0,0,0,0,0,0
1214,26,40,0,0,0,0,0,0
1215,1941,8,0,0,0,0,0,0
1216,22768,8,12,13,0,0,0,0
1217,26669,2,0,0,0,0,0,0
1218,11637,9,13,0,0,0,0,0
1219,14565,9,15,19,0,0,0,0
1220,7109,8,23,31,0,0,0,0
1221,5512,7,15,0,0,0,0,0
1222,20838,9,3,1,17,0,0,0
1223,15304,2,0,0,0,0,0,0
1224,12285,30,28,0,0,0,0,0
1225,12705,3,1,17,0,0,0,0
1226,10807,3,1,27,0,0,0,0
1227,26494,22,2,13,0,0,0,0
1228,4910,23,0,0,0,0,0,0
1229,2588,16,0,0,0,0,0,0
1230,18750,9,0,0,0,0,0,0
1231,12323,29,0,0,0,0,0,0
1232,22208,22,0,0,0,0,0,0
1233,2011,29,26,0,0,0,0,0
1234,11656,3,1,0,0,0,0,0
1235,13969,3,1,0,0,0,0,0
1236,20299,10,40,0,0,0,0,0
1237,12425,2,0,0,0,0,0,0
1238,1476,12,13,0,0,0,0,0
1239,16982,15,19,0,0,0,0,0
1240,17871,4,0,0,0,0,0,0
1241,6988,9,14,4,0,0,0,0
1242,16220,1,0,0,0,0,0,0
1243,21318,7,24,0,0,0,0,0
1244,10511,21,24,4,0,0,0,0
1245,7715,2,0,0,0,0,0,0
1246,7630,3,6,1,27,0,0,0
1247,11268,2,0,0,0,0,0,0
1248,19543,3,39,5,1,0,0,0
1249,819,3,41,1,0,0,0,0
1250,18515,21,0,0,0,0,0,0
1251,23897,2,0,0,0,0,0,0
1252,7793,8,0,0,0,0,0,0
1253,7906,6,37,0,0,0,0,0
1254,8745,9,5,0,0,0,0,0
1255,4063,8,0,0,0,0,0,0
1256,12210,23,0,0,0,0,0,0
1257,7499,26,0,0,0,0,0,0
1258,20063,9,5,0,0,0,0,0
1259,17088,6,5,0,0,0,0,0
1260,25222,9,24,4,0,0,0,0
1261,7900,7,0,0,0,0,0,0
1262,22249,12,13,0,0,0,0,0
1263,190,3,1,27,0,0,0,0
1264,16559,39,30,0,0,0,0,0
1265,22241,12,19,13,0,0,0,0
1266,11530,9,6,24,0,0,0,0
1267,8833,25,0,0,0,0,0,0
1268,6226,12,38,13,0,0,0,0
1269,7102,2,0,0,0,0,0,0
1270,12501,4,0,0,0,0,0,0
1271,5400,9,1,0,0,0,0,0
1272,19575,2,0,0,0,0,0,0
1273,12937,45,0,0,0,0,0,0
1274,23014,6,0,0,0,0,0,0
1275,3735,2,0,0,0,0,0,0
1276,4338,22,12,13,0,0,0,0
1277,1727,3,6,14,1,0,0,0
1278,16732,28,21,36,0,0,0,0
1279,22915,5,42,0,0,0,0,0
1280,2286,3,0,0,0,0,0,0
1281,18767,16,4,0,0,0,0,0
1282,19721,22,3,1,0,0,0,0
1283,6219,16,24,4,0,0,0,0
1284,11974,2,0,0,0,0,0,0
1285,5085,10,0,0,0,0,0,0
1286,26287,10,20,5,0,0,0,0
1287,23599,26,23,0,0,0,0,0
1288,14688,7,0,0,0,0,0,0
1289,20354,22,18,8,0,0,0,0
1290,21127,3,6,1,17,0,0,0
1291,20941,26,15,0,0,0,0,0
1292,18752,9,10,20,5,0,0,0
1293,23654,7,0,0,0,0,0,0
1294,24372,14,0,0,0,0,0,0
1295,13575,16,4,0,0,0,0,0
1296,1699,43,5,0,0,0,0,0
1297,17525,22,5,0,0,0,0,0
1298,20726,11,0,0,0,0,0,0
1299,17755,4,0,0,0,0,0,0
1300,8287,3,40,7,1,0,0,0
1301,5766,4,0,0,0,0,0,0
1302,18349,18,3,1,0,0,0,0
1303,2669,2,0,0,0,0,0,0
1304,8591,9,10,25,0,0,0,0
1305,14720,2,0,0,0,0,0,0
1306,17177,9,21,34,0,0,0,0
1307,17740,18,0,0,0,0,0,0
1308,16512,18,0,0,0,0,0,0
1309,26553,5,0,0,0,0,0,0
1310,5940,9,3,1,0,0,0,0
1311,19093,9,0,0,0,0,0,0
1312,24633,12,0,0,0,0,0,0
1313,15405,5,26,34,0,0,0,0
1314,7575,19,0,0,0,0,0,0
1315,4239,15,0,0,0,0,0,0
1316,20599,3,0,0,0,0,0,0
1317,17226,9,40,21,0,0,0,0
1318,2135,24,0,0,0,0,0,0
1319,8036,9,21,0,0,0,0,0
1320,11520,18,0,0,0,0,0,0
1321,491,18,0,0,0,0,0,0
1322,595,19,0,0,0,0,0,0
1323,25742,21,0,0,0,0,0,0
1324,25937,3,1,15,0,0,0,0
1325,10605,10,43,5,0,0,0,0
1326,5996,21,0,0,0,0,0,0
1327,25953,22,3,8,1,0,0,0
1328,7585,2,0,0,0,0,0,0
1329,3710,28,0,0,0,0,0,0
1330,2114,7,4,0,0,0,0,0
1331,25418,3,7,1,35,0,0,0
1332,14528,8,0,0,0,0,0,0
1333,15591,18,0,0,0,0,0,0
1334,25465,10,20,5,0,0,0,0
1335,22954,8,0,0,0,0,0,0
1336,13637,9,3,14,1,17,0,0
1337,14117,5,0,0,0,0,0,0
1338,17377,7,0,0,0,0,0,0
1339,16734,45,34,0,0,0,0,0
1340,15535,24,4,0,0,0,0,0
1341,2463,2,0,0,0,0,0,0
1342,17027,12,13,0,0,0,0,0
1343,4360,9,25,0,0,0,0,0
1344,23823,3,1,0,0,0,0,0
1345,8983,10,6,0,0,0,0,0
1346,1512,10,0,0,0,0,0,0
1347,10391,10,0,0,0,0,0,0
1348,7259,10,0,0,0,0,0,0
1349,2830,7,0,0,0,0,0,0
1350,19081,2,0,0,0,0,0,0
1351,5357,1,0,0,0,0,0,0
1352,1979,6,4,0,0,0,0,0
1353,26231,15,0,0,0,0,0,0
1354,15415,21,0,0,0,0,0,0
1355,16047,22,8,40,0,0,0,0
1356,2664,23,0,0,0,0,0,0
1357,11759,1,0,0,0,0,0,0
1358,6794,38,0,0,0,0,0,0
1359,24211,2,0,0,0,0,0,0
1360,7547,22,8,40,0,0,0,0
1361,21349,9,6,5,0,0,0,0
1362,15139,9,3,1,15,17,0,0
1363,6102,13,0,0,0,0,0,0
1364,4345,9,0,0,0,0,0,0
1365,5639,38,0,0,0,0,0,0
1366,18347,2,0,0,0,0,0,0
1367,10298,2,0,0,0,0,0,0
1368,5761,4,0,0,0,0,0,0
1369,22349,10,0,0,0,0,0,0
1370,2511,14,0,0,0,0,0,0
1371,10940,2,33,0,0,0,0,0
1372,6565,3,1,17,0,0,0,0
1373,7689,2,0,0,0,0,0,0
1374,16462,7,0,0,0,0,0,0
1375,21391,5,4,0,0,0,0,0
1376,17206,3,1,35,0,0,0,0
1377,9665,10,20,5,0,0,0,0
1378,1273,19,0,0,0,0,0,0
1379,24729,26,0,0,0,0,0,0
1380,22863,10,20,5,0,0,0,0
1381,4856,8,0,0,0,0,0,0
1382,10601,20,5,0,0,0,0,0
1383,18467,40,45,2,0,0,0,0
1384,1766,10,0,0,0,0,0,0
1385,15765,6,0,0,0,0,0,0
1386,21851,2,0,0,0,0,0,0
1387,13189,2,0,0,0,0,0,0
1388,2306,6,0,0,0,0,0,0
1389,216,3,1,0,0,0,0,0
1390,24132,31,0,0,0,0,0,0
1391,11101,16,5,4,44,0,0,0
1392,24068,5,40,42,0,0,0,0
1393,8260,22,12,0,0,0,0,0
1394,7654,3,1,17,0,0,0,0
1395,4668,10,30,0,0,0,0,0
1396,21170,8,0,0,0,0,0,0
1397,7948,7,0,0,0,0,0,0
1398,6332,2,0,0,0,0,0,0
1399,13875,2,0,0,0,0,0,0
1400,19099,12,0,0,0,0,0,0
1401,12949,9,19,0,0,0,0,0
1402,5024,19,0,0,0,0,0,0
1403,10944,12,13,0,0,0,0,0
1404,4473,2,0,0,0,0,0,0
1405,14607,38,2,0,0,0,0,0
1406,6010,8,15,0,0,0,0,0
1407,22390,22,0,0,0,0,0,0
1408,2127,19,0,0,0,0,0,0
1409,18542,40,42,0,0,0,0,0
1410,11318,12,13,0,0,0,0,0
1411,18506,2,0,0,0,0,0,0
1412,19844,9,22,3,1,0,0,0
1413,8473,4,0,0,0,0,0,0
1414,3331,16,0,0,0,0,0,0
1415,19964,6,5,4,0,0,0,0
1416,56,11,20,5,0,0,0,0
1417,2567,30,0,0,0,0,0,0
1418,19239,9,3,1,0,0,0,0
1419,5997,1,0,0,0,0,0,0
1420,19697,1,0,0,0,0,0,0
1421,25804,22,8,0,0,0,0,0
1422,19815,9,3,5,1,27,0,0
1423,15503,9,0,0,0,0,0,0
1424,8133,9,3,41,1,0,0,0
1425,12750,3,1,17,0,0,0,0
1426,13199,5,4,0,0,0,0,0
1427,25946,9,0,0,0,0,0,0
1428,12100,7,0,0,0,0,0,0
1429,1854,7,0,0,0,0,0,0
1430,19286,9,6,4,0,0,0,0
1431,25681,31,0,0,0,0,0,0
1432,12182,11,0,0,0,0,0,0
1433,2832,16,7,0,0,0,0,0
1434,5027,9,0,0,0,0,0,0
1435,11638,6,0,0,0,0,0,0
1436,14197,3,1,35,0,0,0,0
1437,8281,18,0,0,0,0,0,0
1438,15460,2,0,0,0,0,0,0
1439,1442,10,0,0,0,0,0,0
1440,4951,9,0,0,0,0,0,0
1441,19555,23,42,0,0,0,0,0
1442,9535,15,0,0,0,0,0,0
1443,6115,9,3,1,34,0,0,0
1444,11993,18,0,0,0,0,0,0
1445,24796,9,0,0,0,0,0,0
1446,4982,12,13,0,0,0,0,0
1447,2271,3,1,15,19,35,0,0
